x,y,z
2.2302417,-0.0095579,0.0984136
2.2635347,-2.0440563,0.0043212
-2.8117424,0.6070510,-0.4363707
-0.3519982,2.4598065,0.1587760
2.4413370,-2.2740236,-0.1382155
-1.4713380,-1.6988239,0.1269115
2.2228293,-0.9855049,-0.0708758
2.1793955,-0.3560334,-0.0118026
0.5022508,-2.8607325,-0.2670810
2.4682287,0.0583649,-0.1296928
1.0363822,1.7519314,-0.0757178
2.1022094,-1.0062635,-0.1268859
-2.2566821,1.0151758,-0.0357412
-1.5746565,-2.1155550,0.2221239
0.2179312,-2.0040667,0.1558879
1.6851881,1.5932583,0.1110570
1.6697130,1.4938704,-0.0640377
1.5578591,1.5269372,-0.1936333
-1.2175043,1.9940427,-0.1017546
0.7622814,2.2070952,-0.4097125
3.0621029,1.8461824,-0.0662445
2.1116158,0.8976033,-0.2817767
-3.0529646,-1.0945302,-0.5436666
-5.4642558,-0.5502322,-0.0343329
0.8097544,2.5650071,-0.0159879
0.9289349,2.4330527,0.0305977
0.3478878,-2.6433281,-0.2597359
1.2687616,2.7072528,-0.0943522
-2.1935922,-2.3869714,0.5573588
1.2047887,1.4459140,0.1039617
-2.8221361,1.6194383,0.2304273
0.1901266,-1.9135282,-0.0714094
1.3942785,-2.0684830,0.0605927
-1.2168993,-1.9598305,0.2212992
0.1520624,3.3296936,0.0458520
-0.1929773,3.4036543,0.3158158
-1.7602690,1.7546595,0.1349605
1.8827884,-1.5706952,0.2009660
-2.7183573,-0.9386226,-0.0559658
2.2703435,-0.1641153,0.0604904
-3.5852176,0.2947607,-0.0766385
-1.9571537,0.2580628,0.2723561
1.7594952,2.0511315,-0.0025919
1.5508968,-2.4854505,0.1691250
-0.3013408,2.6682875,-0.0878405
2.2839461,-1.5360404,-0.0001053
0.9524159,1.4668205,0.4879955
1.6009601,2.1100807,0.0478102
1.5739190,0.5389095,0.5725599
0.8940466,-2.6531225,0.0145818
1.1984192,1.4128877,-0.2426827
-2.2798790,-1.9599259,-0.9261371
-2.5900254,-0.2047731,-0.0701324
0.9813044,-2.5477773,-0.0233812
0.3623327,-2.3627564,-0.1324903
2.4202217,-1.2232107,-0.0216188
2.0641424,0.8965594,0.0487245
1.4952620,2.3412893,-0.5397192
-1.9444682,-1.8880712,0.1749820
1.4188082,1.7419251,-1.1947744
1.9974357,1.7038273,-0.1137501
-2.3141505,1.9691854,-0.0338268
0.0005559,2.5735271,0.2956811
2.0542809,0.3679935,-0.0092619
0.4399733,-3.0457699,-0.5458897
-2.1310826,1.9504734,-0.4336278
-1.8634022,-1.6038776,0.0155389
1.6736703,-1.8873241,-0.0676228
2.7570967,0.4138150,0.0148734
1.0340321,-2.9732833,0.4214336
-2.9351920,0.7273339,0.1068938
-2.3749110,1.2724063,0.2212767
1.9237493,-1.4747987,-0.0490425
0.3602179,-2.6623547,0.2911819
0.0785454,2.3997732,-0.2055105
0.2899734,-2.5857013,-0.0533089
0.2343967,-2.6136130,0.3346280
0.7754365,-2.4454970,0.3366506
-0.7866345,-2.8432427,0.4253500
-6.5946130,25.9932424,8.4250929
2.3418035,-0.7224506,-0.0340123
-2.0918193,-0.1915908,0.2118664
-1.8310355,-2.0471280,0.0073886
-0.6644535,3.1221611,-0.0826913
2.6892512,0.3655403,-0.1299986
-0.0696446,2.6254988,-0.1250065
1.3663307,-1.6610321,-0.0828634
0.1182576,-1.9472221,-0.1541765
1.7849402,-1.1704518,-0.0290438
-0.5089897,2.4851211,-0.1367103
1.6360035,-0.8676220,0.1765659
-2.8688592,0.4868382,-0.0098170
-2.6763287,-0.1193219,0.0834384
2.5091864,1.4378551,0.6072698
1.4093159,2.3989600,-0.1128783
1.0703056,-2.3801696,-0.0431820
-3.8173922,-0.2814760,0.1010997
0.5761210,2.1209496,-0.1422500
1.4849521,-1.8502593,0.0664941
0.2495160,-2.7820760,0.0734893
1.1968175,2.6795619,-0.0411994
-0.4633174,2.6228734,-0.0416542
-0.2089772,2.9223029,0.0163223
-1.6702511,-1.9546211,-0.2614401
0.1377180,-3.6891562,0.0880451
1.5420800,-1.5455907,-0.1777958
-3.1860834,-0.5892009,0.2079662
2.0661452,1.5613660,0.0254764
-2.5056144,-0.6370069,0.1361663
-1.5284688,2.2355292,0.0432262
-2.4605099,1.9758595,-0.2588159
2.0401945,-1.2795428,-0.1613672
-0.5905539,1.9473208,0.0480215
-1.0712558,2.2322042,-0.4013463
-2.7644614,0.7943713,0.0152619
-0.5078993,-3.1408054,-0.0870161
-0.3341365,-2.3942210,0.0656836
-2.1234447,1.3503196,0.2348438
-2.3156134,-0.1045924,-0.1034122
0.3651722,-2.6097814,-0.0960114
-2.7014320,-1.2741843,-0.1720400
-3.1782399,0.5123626,0.1303761
-0.3478110,-2.6597888,-0.0459540
-1.8911254,2.7482931,0.5772133
1.9085034,2.0148890,0.0737599
1.9977188,-2.3824231,0.1749225
-3.0302828,1.2872140,-0.2279488
1.2356128,-2.7131822,0.0347985
-1.7830025,-1.4366452,-0.1454550
-3.4681136,-1.1182550,0.0920799
1.6603103,-1.3167537,0.0456959
0.3492436,-3.0580656,-0.2634358
-2.3180367,0.9747962,-0.0302355
0.0057171,2.7385945,-0.0950785
1.7522353,-1.3456116,-0.2983495
-2.7780865,1.1944633,-0.0678330
-1.3802102,2.6290803,-0.0804382
-0.1440454,2.9771002,0.5522354
-3.1057244,2.1490225,0.0425971
-2.2189487,-1.1069836,0.0269642
1.6589498,0.6054282,0.1328666
-3.1225431,-0.5522599,-0.4190110
2.0104534,1.1552239,-0.2342129
-3.6957383,0.2398566,0.2656467
1.5955002,-0.9362746,0.0004332
1.7327605,-1.3251987,0.0213886
2.7920462,1.3868849,-0.1683408
2.3301344,-0.1038807,-0.2403506
-1.7041730,-1.5321463,-0.3026529
-2.6544495,1.2841703,0.9911197
1.8189581,-1.0395467,-0.1589122
-2.9652074,0.0731090,0.1636891
0.7264798,-2.6814592,-0.0402568
0.3629236,2.2639502,0.4455644
-2.0650300,-1.5722514,-0.0644514
2.3604053,-0.5274034,-0.1245013
-2.2407179,2.1008740,0.3498798
0.1455965,-3.0598800,-0.5200766
0.0259728,-3.0415230,0.5846053
0.4014470,-2.8358775,-0.4525972
2.6204737,-0.5117401,0.4207999
0.2484868,-2.3740496,-0.0019549
2.2850785,-0.1350669,0.1750916
-2.9526182,-1.1628166,0.1625181
1.3714337,-1.4162227,-0.2250127
1.4650478,1.4823902,-0.1487745
2.4169467,0.2562188,0.1150165
1.9697093,-1.9053495,-0.1171942
2.1627783,-0.1291851,-0.1071193
-0.0352325,-1.8511050,-0.2390771
-0.0147538,-2.5812408,0.1839612
-1.9936059,2.1112620,0.2581456
2.2180235,-1.9259113,0.1532845
-2.4277406,-0.8459872,-0.3084983
1.1344625,2.5222165,-0.0043343
-3.0340929,2.0219602,-0.0284355
0.6528021,-2.6341490,-0.3996205
-1.0963949,-2.5327820,0.3849818
-0.0839031,-2.7604205,-0.4504382
2.6447847,0.4893501,-0.1448850
-3.0268677,0.9607211,0.2164848
2.0914761,-0.0764345,-0.0820635
1.0747436,-1.5655922,0.1422211
-1.7082651,1.2902778,-0.0043772
2.0733885,0.1437823,0.2128246
1.6663947,-1.8770756,0.1367118
3.0040632,-0.6104172,-0.1883288
1.7431990,-1.2049011,0.0604692
2.0985289,-2.3172918,-0.1488375
3.4578930,1.0024667,-0.5337712
2.7298055,-0.4325229,-0.1251913
-0.7206807,-1.8807124,-0.0492363
2.2875714,0.6342672,-0.0595914
2.2051829,1.1887675,0.0375294
0.7656273,2.0676455,-0.1258594
-2.5387157,-0.1744917,0.2666255
-3.2529345,1.8843626,0.0171671
2.7844667,-0.1190250,0.0840868
-2.7450018,-2.4558435,0.1306389
-0.0826903,3.2416564,0.7016355
1.4733221,1.7113326,0.0027129
1.9287801,0.3087378,0.0840295
1.0851933,2.4219139,0.0123075
1.4594448,-1.0739119,0.1212209
0.6513671,-3.1974963,-0.7295649
-1.8712542,1.6386427,-0.0488051
0.9138616,-1.5356952,0.0115491
-0.7468329,2.5800197,-0.2992005
1.2068124,-2.6416605,-0.4805738
-2.2239289,-1.4827247,0.0413086
-3.1625482,-1.3763966,0.7390823
0.0016783,2.7170002,0.0393872
-3.8022829,0.1865671,0.2494454
-2.2131865,-1.7452402,0.0338605
-1.4191881,3.0512964,0.5004954
-1.7248094,3.1425678,-0.0557246
2.3837583,0.8917875,0.2316751
0.8377807,-2.1469240,0.3039700
1.4450697,-1.6132359,-0.0571217
-0.4711333,3.5850432,-0.0487594
-3.6375517,-0.1341797,0.1303344
-0.5877793,-1.8716549,-0.2104723
-2.7542213,-0.8176661,-0.1206167
1.1225018,-2.4833781,-0.1153917
-2.6745083,0.0042287,0.0214866
2.1735052,-0.9279056,0.0558801
0.8669992,-2.0855728,-0.4781894
-2.1407179,1.6899089,-0.0117307
-0.9859568,-2.5456865,-0.1041347
0.2871361,-2.6905389,-0.0576235
-0.7337942,2.7160150,-0.1775108
2.4444463,-0.5290207,-0.0373151
-1.2182307,2.2131316,-0.1519664
1.0760356,-1.7092330,0.0786192
-2.1148265,-1.2922457,0.3314902
0.7893908,-2.4313501,0.1349868
0.5166847,-2.7528945,-0.1201691
0.2728767,2.4230837,0.0978944
2.0826792,0.3131814,0.0514060
-2.2791914,-2.1505002,0.0263506
-3.7474649,-0.0788809,0.2036293
-1.4454677,1.4115974,-0.0171286
-1.9435115,1.7888325,-0.1830258
1.4547039,-1.4218997,0.0124736
-1.4564188,2.8069838,-0.2076146
-3.0109402,1.0240865,-0.2797644
-3.3076341,-0.1363799,-0.1543002
-2.3710898,-2.2837693,-0.1120655
-2.8581025,-0.0641497,-0.1100689
-2.9258124,1.2257058,-0.3415485
1.7878460,1.6042412,0.1475055
-3.0105776,1.6373023,-0.1492512
0.2598305,2.7454504,0.0340863
0.0753579,-2.5107295,0.5485303
-3.6537824,0.4525188,-0.0177920
-2.0606597,0.5552370,0.0422482
1.9823567,-0.8999134,0.1353248
1.6380992,2.2730703,-0.5034631
-2.7676121,-0.3463126,-0.0684976
2.8715765,-1.0562690,-0.6414595
-2.4316938,-1.4776158,0.1013267
-0.6018241,2.3055837,0.0832094
1.1484149,-2.0239892,0.1337051
-2.0039821,-2.2993109,0.2617809
-2.8590252,-2.0944631,-0.1618329
2.4062105,-0.5788988,-0.1352416
0.9306136,2.3288484,0.1909593
-2.2178084,-1.3762083,-0.1751734
0.8374518,-2.4045541,0.1628482
2.1365444,0.3790533,-0.1587172
-2.7670714,-0.9659656,-0.0991920
-0.4045468,-2.0523868,-0.0464370
2.6033336,0.8226041,-0.1825315
0.3615636,2.6916034,0.0811632
2.8443659,1.3215459,-0.3185408
2.7888968,-1.2786369,-0.5078860
0.1501460,-2.3978970,0.0218950
1.3468117,2.1974359,-0.3178339
2.3868002,0.4549432,0.0640629
-1.7991343,-1.5871665,0.1629975
-0.4154812,-2.6108817,-0.1553329
0.5906026,-2.1099212,-0.3222124
1.2486806,-1.6591780,0.0204651
-1.8547670,-2.9081752,0.0291456
2.6513737,0.4361957,-0.3985674
-3.1435442,0.8986362,0.3165900
-0.7477802,-3.2780633,0.0449925
-3.5270339,-0.3285022,0.1899602
-1.7253007,-2.9999004,0.1555175
-3.3590581,0.5638539,0.0289379
-0.7263198,2.5902099,-0.3737408
2.0742692,0.1682997,0.0001701
2.2870849,0.1368680,0.0352776
-1.9514325,-1.5115301,0.3299420
-1.5626201,1.7867726,-0.0988940
-2.1868170,-1.0510595,0.1525991
2.0496521,-0.9864579,-0.0709547
-0.8394435,-2.5164887,-0.2129043
1.5818581,-1.4187338,-0.0467135
0.6192415,2.7809912,0.0479534
1.9080401,2.0568085,-0.0993837
-3.1314330,-0.7889716,-0.0556688
-1.1417634,2.4257353,0.0697899
-1.5598420,2.2080457,-0.0283032
1.4285734,-1.8334700,0.1723135
-0.5441902,2.2110525,-0.1480342
1.3790193,1.1382406,0.1060363
2.6358417,-1.1121931,-0.3564916
0.8187954,2.2920517,0.0123365
0.9187000,-1.0331551,-0.0187119
2.3299476,1.8522872,-0.5170823
0.7169084,-2.5018750,0.9061594
-2.7371041,-1.3530885,0.1331201
-2.2997002,-0.0070501,0.1511663
-2.9228384,-0.2750067,-0.3067579
-3.1604606,1.3454638,0.0239881
2.1224059,0.3663718,0.2588600
0.1769558,-2.6943282,-0.1135106
2.1577946,3.1580174,0.1800802
0.9677068,-1.7584122,-0.0878412
-1.8985843,-1.4641182,-0.0613292
1.1683039,-2.0279627,-0.0822938
-1.1251147,1.7996531,0.0549463
-1.8820221,2.3146841,-0.4464319
1.8378153,0.2657979,-0.0945405
1.6734736,-1.8053837,0.1143629
1.7195757,0.6499411,0.0321182
-2.4515970,0.6994510,0.3207973
-2.2792040,-0.9866753,0.1897313
-2.8886069,-0.2488181,-0.0688216
0.2182221,2.7730962,-0.0205847
-2.2079003,2.2893173,0.1069796
-1.9987076,-1.8880235,0.1124979
-2.5490224,-1.3927698,-0.3820504
1.0971454,-1.5693192,-0.0025781
-1.9848598,-2.2918195,0.0601656
2.5866789,1.2650583,-0.0414175
-0.6731312,-2.9582932,-0.5000197
1.6810912,-1.5415747,-0.0521754
2.8675803,2.8328322,-1.1750164
-3.3208375,-0.7226069,0.1532546
2.1061395,-1.7835940,0.0540455
-0.9655234,-2.8021991,0.5408145
-0.7014717,-2.5648928,-0.1547097
1.3571197,-1.5395769,0.1337494
0.2649919,2.9913446,-0.1184117
0.1113166,2.6713559,0.1392655
-1.5022894,1.9612599,-0.0778398
0.6905698,2.8262957,0.0607088
-0.6858724,2.8752245,0.0439966
-2.2537980,2.0620168,0.0259875
2.3020225,0.3446092,-0.0657766
-1.3364573,2.5308306,-0.1446274
1.7147478,-1.2306620,-0.4351861
-0.2784081,-2.8574929,-0.0043055
1.2429054,-1.6898259,0.0963507
-2.3266308,-0.3515933,-0.0603864
1.1151080,-2.4061166,-0.0736024
2.3596614,-0.0445269,0.0399008
-0.1895337,-2.8137099,-0.0904615
-1.1684788,-3.0234673,0.0222968
-2.9066767,-1.3435551,0.0168648
1.4709623,-2.2126640,0.2062548
1.3168217,-2.1908683,0.1268909
-2.7302962,-1.0530063,0.0856427
0.0106161,-2.5770631,-0.3025439
1.8569252,0.6166206,-0.0876850
-3.1998650,-0.0562062,-0.4035617
-1.0588704,-2.6925030,-0.4091491
2.1106792,-0.2779415,0.2458554
2.1417992,-0.9006100,0.0839721
-1.9522060,-1.3639402,0.4019848
1.9388901,0.7980627,0.1362780
1.0341076,2.3122658,-0.0988144
1.5106160,1.4435438,0.0784309
-1.8313308,-0.6609570,0.0199744
1.8525935,-0.5135771,-0.0298794
-2.2242181,2.1750499,-0.0172567
-3.4611299,-0.6306027,0.3989526
1.4158482,1.8124964,0.0590910
-0.4416842,-2.6630459,-0.0418729
2.3675830,-0.5159878,-0.1486737
2.0747284,0.0044292,-0.2205665
2.3339050,0.6463105,-0.1586473
-2.5128042,0.3357582,-0.0946538
0.4267371,-2.0316730,0.0345087
-2.1987361,2.8026880,0.1797378
1.9066817,-1.4080722,0.0881046
0.7864167,-2.4183979,-0.0024614
-3.4222744,1.0429950,0.1969008
-1.0022336,2.1620670,-0.1581467
-2.6734658,1.1318131,0.0442121
-1.3722591,-2.8905564,-0.0022844
-0.6989780,-3.1271825,0.5616519
-3.4747039,1.3496742,-0.0732373
-2.9404781,-0.9521810,0.3090496
-2.3558344,1.1137425,-0.0632454
-2.9980815,-0.4402151,-0.0843140
-0.8817755,2.1867172,0.0780193
-2.7688902,-0.5094622,-0.0418699
-2.9564197,-1.9888835,0.1448580
2.7014981,-0.4613987,-0.1685619
0.4947475,-2.9110793,0.0246749
0.3337925,2.6981387,0.2388438
-3.7211664,-1.1464074,1.4745694
-2.5840931,-2.4463273,0.0772249
1.6166323,-1.7359701,0.0345334
-0.4007224,-2.6206318,-0.1178821
1.2323898,2.1007107,-0.1106883
-2.4749606,-1.5665736,0.0814837
-2.6125305,-1.4921873,0.2530958
-0.1844344,2.3016460,0.0013640
-3.1282919,0.5647606,0.1591155
-2.1662026,0.9392826,-0.2085755
-2.7335749,-2.0226477,-0.0064826
-2.5870120,-0.3318352,0.1482298
-2.3850355,1.7776042,-0.0118438
-2.6246217,1.1347683,0.0386444
-0.5395715,2.1546037,-0.3308694
-1.1980548,2.9078856,-0.5237024
-2.9833926,-0.1294824,0.3523941
-3.1885989,0.6031515,0.4281166
0.8034504,-2.8539500,0.5023880
2.2802150,-0.6131339,-0.0115282
-2.0159758,-2.9563024,0.1212485
-3.0641112,0.0066103,0.3683541
-2.3629732,1.6802744,-0.0604509
1.0762846,2.9184047,-0.4831821
2.6449797,-0.5916436,-0.3856712
-2.3827339,-1.2557755,-0.0033218
-1.3290863,-1.9926640,-0.0373048
-0.6724793,-1.7836958,0.1571323
-0.8601641,2.4255914,0.0053558
2.1911819,0.1085591,0.0243310
1.3098616,2.4031104,0.0810365
-2.6136873,0.7508857,0.3489922
2.0142036,2.0144408,-0.0706582
-2.9031495,0.6276163,-0.0018464
2.5332127,-2.6683757,0.5068493
-3.2360941,-0.8885070,-0.5905960
-0.9766643,2.6048196,0.1082724
2.5173859,-1.2119672,-0.2477033
-2.3773838,-1.3326422,0.0813903
0.1404459,-2.9168992,0.4899663
-2.9466160,1.5123496,-0.0054690
0.4640512,-1.9244616,-0.1722349
0.4003305,-2.1267594,-0.0451284
-2.6564988,-0.4423843,-0.0758698
-0.0023760,-2.7940648,0.2373066
1.7350221,0.7663398,-0.6698990
-0.7690352,-2.1905930,0.0053626
1.0953291,2.1208526,-0.5358811
1.2741283,-1.2849935,-0.0566537
-2.3744476,1.6099424,0.2406895
1.3004241,-2.5167654,0.0918939
0.1622113,-3.0863479,-0.4989249
-2.7689271,-0.5602663,0.0222586
-3.2607805,-2.0228478,0.2110830
-0.5071509,-3.2768893,-0.0320117
1.3394038,-1.3107835,0.0507368
1.6987864,1.3832226,-0.0939701
1.6466150,-1.0788134,0.0617446
0.6183326,-2.4780575,-0.1534622
-2.7908113,0.6491985,-0.3998405
-0.8984102,2.4538590,-0.6127879
-2.8885762,1.2171607,0.2065711
-0.9836187,2.6116169,0.1778929
-3.4442308,0.2095978,0.0414108
2.7277905,-0.5808685,0.0087613
-3.1436884,-0.0544500,0.3498270
2.4421428,-1.6860822,-0.3703248
-1.3120697,-3.0122714,0.0976780
2.1391255,-1.7786818,-0.4449913
2.1847194,3.4728200,0.0337345
3.1461705,-0.4302783,0.8794907
1.8217620,-1.7712025,-0.5083181
-2.0299414,-1.0323455,0.0116435
2.2723657,-1.4671410,0.0614694
-1.5787245,1.6432145,-0.0395993
2.3544736,0.1208879,0.0634803
0.0270082,3.2354102,-0.0277176
1.6468930,2.0435556,0.0366927
-1.7551844,1.4782225,0.1671813
1.7821365,-0.0414179,0.1295932
-1.3752566,2.5254334,0.0761876
2.5352145,1.5094068,0.0064508
-1.3116277,2.4735750,-0.0126397
-3.2563307,-0.6695695,0.7194647
1.3604817,-1.6756562,0.1162659
1.8812025,0.7051693,-0.1234144
-1.7884769,-1.3979409,0.1031274
1.9668738,1.9574929,0.0389993
1.9940779,2.1137866,-0.1318175
-1.5387108,2.9232581,-0.2736995
-0.7817298,-2.7224278,0.2127200
-2.5205981,-1.0640787,0.2136096
1.0548105,-2.8343823,0.0435194
-0.6878019,-3.0679316,-0.6122256
-0.8593085,2.6584356,-0.0910073
-1.7335183,-2.6789570,0.4221381
0.9138646,2.6026106,0.0388004
-1.5399894,-1.9969824,0.0709599
-1.7105387,-1.7747486,-0.1275260
0.0149435,-2.6044381,-0.1129258
-2.1802015,-0.4697340,0.0586026
0.8093392,2.9705472,0.0115462
-2.2867008,1.8454310,0.0555211
-3.1254792,0.8886798,0.2201391
-0.8606938,3.1784210,-0.0215689
2.0541617,0.3643932,-0.1010336
-3.0402724,-0.2760432,0.0195672
-0.2600816,-3.2671154,0.0326272
1.3627984,-2.3970285,0.3678519
2.6785780,0.3972699,0.0771562
2.1852023,-1.0763714,0.0004102
-1.4699773,-2.6100683,0.0030344
-0.5254377,-3.4575753,0.0384752
-0.9847390,2.1907286,-0.0928228
2.6553888,0.6909325,-0.0920316
2.0717771,0.4867189,-0.0199379
2.4434422,-1.0151755,-0.1045907
-1.7573906,-2.9583737,0.0991394
2.2887404,-0.6248915,-0.0767804
-2.2693053,2.1988909,0.0094179
-2.3852337,-0.1988532,0.0593227
-2.3858450,-2.0004557,0.1637605
-2.7105815,-0.0208079,-0.0452705
1.4316826,-2.8138505,0.5410812
1.0507620,2.3818793,0.4047163
1.7690183,1.2742844,0.1394770
-1.7138430,-2.8069242,-0.0644379
1.4416398,2.3244442,0.0254052
-0.2661043,3.6059249,-0.2626428
-2.3653755,-1.5347394,0.3971131
-1.6835065,-1.5218853,-0.2428982
-0.6855618,2.6260804,-0.3759538
-1.3843449,2.0911310,-0.4916766
0.7397127,-2.3089177,-0.1851713
0.8080454,2.7351498,0.6407622
2.5318755,-1.4893671,0.3122365
-0.6950006,2.8060703,0.0557670
0.5805005,2.5821540,0.0403034
1.7877997,-0.3153165,-0.0010932
1.8069358,1.0298131,0.0662842
-2.0518155,-1.2388738,0.2735021
-2.1955591,1.7905507,0.0459111
-2.1533432,-2.0610725,0.2752831
-1.3417260,-2.3135402,0.8357586
-1.8645368,2.2172869,-0.1350769
-2.9084546,0.3670959,0.7084618
-1.5880993,1.3770237,0.1133721
1.3918502,-1.4903657,-0.0834395
-0.9896949,-1.8805151,-0.0569405
-2.8641451,-0.0297573,-0.0811276
-3.6256227,-0.9886692,-0.3248982
1.7758601,2.1645366,-0.5081351
-2.4899418,-0.2909185,0.3822398
-1.6812161,-2.6271440,0.2035136
1.6802368,-0.8828584,0.7002921
-3.0999569,-0.5636921,-0.3025829
-1.7307275,-1.3049494,-0.1064079
1.8539591,-1.2089461,-0.0429570
-1.8660786,1.3189012,-0.1020265
-2.8792688,0.3065359,-0.3882486
-3.0081506,-2.1482214,-0.5972308
4.2590871,2.2605664,-1.5923541
2.2547283,-0.3495005,-0.0963488
-2.1992573,3.0191065,-0.0299515
-3.4446422,0.0570264,0.1330175
0.8475149,-1.7895393,-0.1351559
1.1938909,-2.4642746,-0.0269285
2.9564784,4.3282688,-0.1381712
-1.2511990,-1.8451471,0.1575368
-2.3204233,-2.9040020,0.8087023
1.6262586,2.1454258,-0.4067095
-2.3525431,1.7694887,0.0651031
1.8510861,-2.2761348,-0.0020911
2.3472727,-0.0308470,0.0857806
2.1760382,-0.6246693,-0.1556751
1.4056044,-1.5733570,-0.0171083
-2.1104112,2.0446899,0.2600882
-0.2819305,2.5536799,-0.0827615
-2.0560427,-1.6169883,0.1346832
0.7173331,-2.8131559,0.1255411
-0.7042730,2.1781994,-0.0354535
1.1105016,1.5488588,0.0635785
-2.2679843,0.7443045,0.1543209
-2.4753894,-0.9546250,0.2223370
2.4098975,1.2025814,-0.3838315
-2.8512023,-0.8002090,0.0216350
1.6879108,-0.2722802,0.5924492
-1.5919645,2.5849923,0.1100698
0.3161623,3.1783615,-0.1211780
1.8591383,-1.5560453,-0.1178522
0.3898850,2.7119359,-0.0862644
2.3265337,-0.1826958,-0.0346472
2.1316330,-1.2765343,0.1486852
2.8856393,-0.1276671,-0.2011205
-2.2533661,-2.6437537,0.2074056
2.0264319,2.2662006,0.2175884
-0.1577499,-1.7808523,-0.5776966
-2.5326327,-1.4419244,-0.6335621
-1.6933397,-0.6092874,0.0305409
2.0241191,-0.2665441,0.0461366
-0.2425997,2.5556643,-0.1661907
-0.7620923,-2.9074345,-0.1197537
1.8816096,-0.5623768,0.0241350
2.7348034,1.3819522,-0.5865684
1.0733542,2.5282579,-0.2104792
-1.7922567,2.3736007,0.0776327
-3.1001108,-0.8716128,0.3146600
-0.6846096,-2.6840829,0.0765328
-2.2950134,1.4064897,0.1518814
-1.4180552,2.1732683,0.0742534
2.4987106,1.2266076,-0.3573483
2.0936517,-1.1124012,-0.0591047
-0.2551235,-3.3147711,-0.0156733
-1.4071859,1.9602306,-0.1124376
-1.9826295,-1.5453556,0.3229433
0.0023935,2.8572366,0.1011660
-0.6941772,-2.4666483,-0.0782694
-0.3682711,2.3359286,-0.1290001
-2.7948356,0.1317848,0.0566259
-2.3849730,0.2972258,0.1113606
-2.1491727,-0.8689076,0.1073262
-1.6166569,-1.9901264,0.4445809
1.4268889,-2.3135860,-0.0490297
-2.2099593,-0.2053597,0.1563193
1.0127693,2.4048776,0.0804895
-1.7699043,-1.8808489,0.0905880
2.2623546,1.0187965,-0.4080068
0.2856644,-2.8885643,0.0089650
3.0611495,2.3546878,0.2965581
1.9916610,2.0347218,-0.1506032
2.1862053,1.9326987,0.5704202
-1.6973087,1.5552056,-0.0497744
-3.3314470,0.5033474,0.1706944
1.7767942,0.8888046,-0.1075608
-0.9584397,2.7209979,-0.0701776
0.4400607,-2.5570837,0.0332263
-2.0819358,1.9304387,-0.6306766
1.1760018,2.6805788,-0.1314816
-2.2691641,-0.1489682,0.1720168
1.8233613,-0.9805210,-0.2076172
0.4280554,2.0719085,-0.1249553
1.3429376,1.7430850,-0.0991532
-1.7269433,1.9155646,0.0384592
-0.6162692,2.4455184,-0.6138713
-2.8731018,0.5771737,0.6821233
3.4775190,3.5163566,-1.1185418
-0.6095443,2.3300546,0.1500612
-2.9370466,0.3636560,0.2644659
0.1640152,2.9887134,0.5641240
2.2111809,-1.0941188,-0.3005430
-2.1967608,0.7193536,0.0789654
2.4529738,-0.4048730,-0.0264958
-1.0220616,-2.4058251,0.0981120
2.2016384,0.3129291,-0.1202098
-2.9143159,-0.0561448,-0.1795067
1.2820859,1.9114503,-0.0571895
-1.8021444,2.2935555,0.4144498
3.0178894,-0.1829029,-0.0570040
-2.2491615,1.1038965,-0.0492950
-1.4927286,-1.7534693,0.3081115
-2.4935004,-0.7481423,-0.0546367
-0.9825211,2.1873280,-0.2605646
-0.8015123,-2.1205140,0.3363008
-1.0194472,-3.3283968,-0.2132847
-1.4991464,-1.3706105,-0.4290185
2.4080848,-1.0717719,-0.1290318
0.8525161,2.0225618,-0.1294377
-2.3712056,1.5092544,0.6839068
-0.6195244,2.0990199,0.0059890
-1.4324328,2.5149175,0.3927005
2.2209450,-1.4577129,0.0862306
-2.3595804,-2.2218638,-0.1558208
-2.9389189,-0.9183038,0.0292512
-1.0272593,2.8393019,-0.4865595
-1.6827521,-2.5665850,0.2713627
-1.2003982,-2.1676056,-0.1972957
-1.3028310,-1.3011876,0.5107674
0.5198763,2.7912497,-0.1547894
0.2682249,2.2192835,-0.0829108
1.8801269,-1.4508064,0.0252891
-1.8790353,1.4004458,-0.2864405
-2.6064179,0.0514030,-0.5515750
-1.7494445,1.4447970,0.0706369
0.4900502,2.3130276,-0.0628993
-2.3676431,0.2427687,0.0057767
2.3436650,-0.2976683,-0.0003769
-0.7143286,-2.7182568,0.0209395
-1.0211660,-2.1945554,-0.0699586
-2.8432144,-0.2468004,0.0281185
1.5173793,-1.5644534,-0.0685823
1.2783926,-2.1850939,-0.0317039
1.7922550,-2.0754263,0.4927198
2.0932153,-0.2211149,-0.0309303
-1.8667639,-1.7232097,-0.0159491
0.1106731,2.0484202,0.0031647
1.6626245,-1.0410506,0.0703986
-2.2328842,-1.1764144,0.1628613
1.3051843,-1.3659291,0.0916795
-0.1779237,2.5654265,0.0374489
1.1716551,-1.8306710,0.0926307
2.2944985,-2.1377682,-0.5761063
0.1999099,-2.1339465,0.0882302
-2.4244560,0.5717623,-0.2140406
1.9361801,1.2326718,-0.6961690
-2.8528991,-0.1877904,0.1525618
3.0912495,-0.8242269,0.0310096
2.9767689,-0.8710140,-0.2329006
-2.7089592,0.8894838,-0.0466037
-3.3443038,-1.5007804,0.1156274
-2.2345921,0.6800702,0.0407682
-2.0779311,0.3431748,-0.0521315
