x_pred,y_pred,z_pred,x_true,y_true,z_true
-2.3315387,0.6215834,0.043266505,-2.3716742,0.4340363,0.0206394
-1.1511356,2.1358678,0.0074986336,-1.170637,2.0830484,-0.0098072
0.18176599,-2.113426,-0.103960216,0.0692381,-2.2509824,-0.1119469
0.22518612,2.170792,-0.4299145,0.234996,1.7733439,-0.4429664
0.5132642,1.564063,0.24634692,-0.0098337,2.2561543,0.1470928
-0.18334849,-2.6434774,0.04743188,-0.1487338,-2.7503749,-0.0148798
-1.7348614,-2.558217,0.013453841,-1.8639036,-2.769415,0.0241196
3.4673185,0.15768988,-0.004000235,3.2014124,0.0412394,-0.0072279
2.5970528,1.1748854,-0.6519125,2.3906542,1.3447595,-0.6696606
-1.5637861,-1.6480267,0.15183972,-1.5641456,-1.5846235,0.1808472
-2.5566108,0.36168477,0.7069916,-2.5486821,0.1177622,0.6638852
0.13333036,-2.7361145,0.31023973,0.0297722,-2.6834352,0.300874
-1.3078896,-3.3645403,0.07545089,-1.2457767,-3.4440773,0.0473514
-1.407507,2.6801121,0.3204512,-1.6326473,2.5811859,0.2905578
2.0516055,-0.029325634,-0.7008866,1.7654249,0.1098418,-0.7525599
-0.42934787,1.8216034,0.14656383,-0.6160745,1.8152091,0.14252
1.6513278,-1.458582,0.083043635,1.6818391,-1.5022155,0.0527042
2.2653568,-0.35017514,-0.06769551,2.1495962,-0.5072847,-0.1054152
-1.976202,1.4159284,0.13746688,-1.8881474,1.3282653,0.1594166
-2.007141,-1.1625676,-0.075603954,-2.2653864,-1.2157652,-0.0887965
1.8047879,-0.4073674,0.05672517,1.7237919,-0.4969907,0.0707472
-1.7494984,-0.9061852,0.2110398,-1.8144215,-1.0837856,0.192774
1.8894277,-2.3262498,-1.3399587,1.6113093,-2.1790382,-1.0807264
-1.6048509,1.246433,-0.11922356,-1.8657978,1.0667206,-0.1088745
-2.0017776,1.8496935,-4.4598313e-05,-2.2802183,1.6950458,-0.0126252
-1.6297419,-2.1055272,0.6554575,-1.8125242,-2.1078834,0.6381936
-2.094582,-1.223595,-0.03766361,-2.054689,-1.380001,-0.0877176
1.61687,-2.8603878,-0.07434122,1.5356912,-2.4500202,-0.0904649
-1.9437896,1.4855136,-0.42894024,-1.9245955,1.2972805,-0.4166841
1.8226976,2.4833565,-0.8282306,1.8440686,2.7132972,-0.8273715
-1.7545844,-0.7810425,0.2457892,-1.75938,-0.9307344,0.2450274
0.27437222,-2.3581471,0.07979554,0.5419119,-2.1626724,0.0550231
-1.2089541,2.495667,0.11341653,-1.3816998,2.4344272,0.0826404
1.5892466,1.7453116,-0.10295956,1.4605962,1.7284991,-0.1039469
-1.6314217,-1.8508537,0.055380564,-1.5015742,-1.8966461,0.0460805
-1.8962874,-1.1635766,0.5224674,-1.924462,-1.1213077,0.5078545
-2.0423617,-1.408419,-0.08587405,-2.2204161,-1.5504773,-0.0838552
0.36716062,2.8344052,-0.077696726,0.3952687,2.6655645,-0.1157678
3.0538108,-0.074232295,-0.76938,2.9701027,0.0001227,-0.7857143
-0.1301075,-2.345805,-0.16864845,-0.2761798,-2.4113618,-0.200721
-0.92955333,-2.8505065,0.010376398,-0.839121,-3.1270071,0.004792
2.9581912,2.0956702,-0.4148662,2.7547154,1.9524239,-0.4089402
2.890504,-0.18467912,-0.29509225,2.7000834,-0.0570187,-0.3002981
-2.2258294,0.081103966,-0.22467759,-2.2979313,-0.2069119,-0.2662114
2.534412,-1.3434404,-0.09862885,2.5137051,-1.5004077,-0.0694176
1.3359957,-2.961698,0.4105785,1.2919545,-2.9661549,0.3998433
1.7614726,-1.4901037,0.019656343,1.9073909,-1.4704773,0.0132687
2.8836875,-1.7360772,-0.13483053,2.9185722,-1.4978979,-0.1225125
-0.46980464,-2.5702004,-0.21774329,-0.4500555,-2.7456136,-0.2761921
1.1737608,-2.3513663,-1.1551993,0.8081489,-2.6380361,-1.1281137
-2.2616782,-2.0526376,0.71415496,-2.366709,-1.8814734,0.6557647
-2.9143956,1.1241908,0.35337123,-3.0075856,0.9846547,0.3082548
-0.15515858,-2.484042,-0.04546129,-0.1508976,-2.3914511,-0.0590508
0.70453304,-3.6835089,-0.09154526,0.6502205,-3.4358329,-0.1327944
0.667655,-2.0964565,-0.08843619,0.6944457,-2.1008674,-0.1216605
2.5920734,-1.3884751,-0.7257355,2.5375444,-1.2977573,-0.7383883
1.5153741,1.5715292,0.019526169,1.4228734,1.54265,0.0410073
-1.8727417,2.500899,0.3780392,-2.3035626,2.5067351,0.4176702
0.9717431,-2.7424092,0.37929168,1.24975,-2.5833754,0.422137
3.1942213,-1.0004301,-0.08340838,3.2903335,-0.8136742,-0.0484953
-0.508497,-2.3570883,-0.27385992,-0.6092459,-2.4554269,-0.2603842
2.2790682,-0.92528343,-0.22728601,2.2119527,-0.9149215,-0.2389842
3.106595,0.9168594,-0.8943183,3.0595181,1.0369005,-0.866841
-0.25167194,-2.4430687,-0.21580718,-0.2096251,-2.6589317,-0.2767082
-1.1892593,-2.4438431,-0.49086413,-0.9715199,-2.3012292,-0.5380664
2.96567,-0.9153042,0.06638349,2.827784,-0.9232815,0.0132391
3.0025172,0.3924685,-0.010612667,2.8837518,0.5481233,-0.0426244
2.0187104,2.1171632,-0.7177546,1.7557967,2.1167073,-0.7613618
0.89210653,-1.9904737,0.18828936,0.8435279,-2.144727,0.1508303
-2.7178342,-0.29225993,0.3202799,-2.7472133,-0.3083891,0.2919227
-1.9175593,0.22075856,0.09999509,-1.9574724,0.0635569,0.0425693
-1.5045841,-1.1045961,0.22851235,-1.5790485,-1.2452791,0.2122515
-1.635277,2.8945315,0.38231933,-1.5768204,2.6475441,0.3599113
1.2638549,1.2961657,-0.46371603,1.2223689,1.3288435,-0.4382827
2.916276,1.8619589,0.06370965,3.026838,1.7745227,0.0453483
-2.6882572,-1.0546293,0.4050392,-2.7298622,-1.0146655,0.4415285
0.7723453,2.5357094,-0.2059143,0.7443414,2.4598388,-0.2257442
-0.28065443,-2.8177562,-0.06148741,-0.0393665,-2.9958942,-0.0809309
-0.197507,-2.4890783,0.19288267,-0.7057196,-2.8341285,0.1724501
0.764499,-2.208686,-0.6988767,0.8335162,-2.5773663,-0.7017699
-2.7299683,-0.21167322,-0.025018618,-2.7124715,-0.326166,-0.0466299
0.984517,-1.8186333,-0.089863524,0.9718303,-1.9356718,-0.1280567
1.5970851,1.7245079,-1.0857747,1.592989,1.9469144,-1.0890876
-0.7053222,-1.964234,-0.14283748,-0.6872371,-2.0535421,-0.1746375
-1.3077909,3.1149359,0.29057357,-1.4074951,3.0972227,0.3479447
-2.426889,0.17058863,0.3719297,-2.4201798,0.1609948,0.3741774
0.86083484,2.5106485,-0.13332953,0.6690345,2.4730393,-0.1703628
2.3709939,1.439414,0.14068764,2.1261765,1.5342765,0.148034
-0.027014513,2.9527225,-0.07865244,-0.2350362,2.8775354,-0.0556658
-2.0988183,0.6321324,0.16827469,-2.1329566,0.4584001,0.1405415
-2.7231412,-0.17849885,0.27500793,-2.6427685,-0.2491354,0.2414163
1.974251,-1.8245722,0.09120546,2.0203983,-1.9038635,0.0711828
-1.2850475,2.9961708,0.36513388,-1.4562392,2.9089713,0.3201976
1.7862599,-0.227579,-0.16433221,2.0918248,-0.5312808,-0.1749904
2.358157,-1.3426348,-0.26292711,2.1363674,-1.1896696,-0.1932265
-1.6905258,-1.3379138,-0.020177774,-1.9880573,-1.4425777,-0.0140818
-1.5881456,1.5376059,0.055309087,-1.689203,1.249883,0.0574792
2.6273339,0.2811723,0.08500611,2.6616902,0.4284131,0.0749092
0.9357796,-2.1126926,-0.0021694223,0.7909746,-2.1763917,-0.0557988
-1.8799974,-1.6336913,-0.017198915,-1.8318931,-1.7022722,-0.0303799
3.1211789,-0.30773816,0.6068596,2.8247873,-0.2707656,0.5625046
-2.9628744,1.3074548,-0.37318718,-3.0295589,1.2612626,-0.3776283
2.0107212,-1.1999205,-0.14186084,1.7667797,-1.4069963,-0.1522408
-3.6303592,-0.25784197,-0.24336858,-3.5415292,-0.0236187,-0.2353969
-3.0105898,-0.75980127,0.5226833,-3.1636175,-0.8223034,0.4954753
-1.1193639,-1.6876996,0.04809443,-1.1933708,-1.6257583,-0.0145305
-0.11488776,-2.5351107,-0.2566881,-0.2115836,-2.6748838,-0.2908426
-0.04354543,-1.910066,0.12340338,-0.009033,-1.9795358,0.101416
-1.5799508,3.0442488,-0.049626183,-1.7071604,2.9677012,-0.0525675
0.73350626,-2.3953557,-0.10567761,0.7538877,-2.4024307,-0.1316718
-2.4641855,1.3865811,0.1287185,-2.5002327,1.3726301,0.1568154
1.8757851,0.24273999,-0.41399655,1.960452,0.2282185,-0.3948544
2.273084,-0.41657615,-0.036114533,2.1076323,-0.4703784,-0.0623283
1.0371234,-2.5152202,0.14063138,0.8168205,-2.7073703,0.0876855
2.415027,0.29239777,-0.064178914,2.3112115,0.2831744,-0.0929497
2.296086,2.4634583,-1.1669171,2.2467515,2.2563259,-1.0742454
-0.09450839,-2.3077674,0.12198663,-0.1770112,-2.3445176,0.1029175
1.9984396,-0.745467,-0.01557368,1.8673238,-0.8376857,-0.0092504
-2.3311658,1.4088492,0.052258935,-2.4599439,1.2136192,0.0043809
3.058638,2.623533,-0.58994424,3.4671802,3.0467732,-0.618289
0.41390902,-1.8644112,-0.014580585,0.5234277,-1.8613258,-0.0275748
1.0883299,-2.558203,0.21868688,0.9376128,-2.7593671,0.2088083
1.8495262,-1.3819845,0.2934197,1.5882532,-1.4320183,0.304582
0.85485005,1.4987669,-0.045405652,0.8905752,1.5708325,-0.1091187
1.5290788,1.3752371,0.099679194,1.5404134,1.3976641,0.0807942
0.52354616,2.9449928,-0.35145706,0.492548,3.0438949,-0.3451062
-1.9207752,-1.8266939,0.17741042,-1.942935,-1.8340115,0.1648322
-0.8723695,-1.9726712,0.048552398,-1.084353,-2.0103943,0.0476396
0.50012726,2.1451898,0.3458608,0.6514962,2.449023,0.3121271
0.09502796,-2.8872752,0.122068696,0.0677684,-2.9413943,0.0869098
0.8154719,2.43151,-0.54347694,0.4758336,2.3929172,-0.5652016
-2.8062181,1.2465371,-0.09614011,-2.9609143,1.2360638,-0.1170424
1.5560532,-1.8831494,0.032967553,1.4488816,-2.0307692,0.0163014
1.885263,0.7126025,-0.40833932,1.6548343,0.4827633,-0.5009625
1.5214463,-2.6776888,-0.09090518,1.2987202,-2.8982557,-0.1037942
-0.0770554,-2.529653,-0.17684333,-0.0412113,-2.5765369,-0.168832
-2.910956,0.17972022,0.58232886,-2.8712362,0.1463758,0.5530489
-2.607151,-0.39630392,-0.07712524,-2.5118063,-0.8505373,-0.1210685
2.2692406,1.7473497,-0.6780789,2.1013127,1.7739325,-0.6722697
-0.42132536,-2.8395507,0.25402492,-0.509219,-2.8827002,0.2231068
-0.77839136,-2.3165002,0.11806041,-0.7796604,-2.4310058,0.1025203
2.0380278,0.08027652,-0.020214552,1.8881117,0.0652,-0.050259
-1.9917608,-1.6591126,-0.039720695,-1.994463,-1.6893452,-0.0386056
0.18613486,-2.510117,0.1354565,0.1433744,-2.6330066,0.117561
-2.1773045,2.830057,-0.33554012,-2.0914847,2.9057715,-0.3083234
-2.3346915,-0.7460384,-0.01584594,-2.2622995,-0.7063073,-0.0357789
-0.12494168,3.0362284,-0.6433479,-0.1984366,3.1527104,-0.6798847
1.9681447,-1.9915394,0.2600479,1.8548852,-1.9824629,0.2506125
-1.7807412,1.774263,-0.6720606,-1.863734,1.5569054,-0.7013239
-2.081205,-0.4554204,0.23833574,-2.0655391,-0.5392452,0.274245
1.3711568,1.6876174,-0.06868129,1.3058446,1.7482134,-0.0857331
0.60076815,-2.0038173,-0.14970139,0.4818996,-1.7970618,-0.1288423
2.551542,-2.6338196,0.0015758548,2.5760971,-2.4654556,0.0118173
-0.8681613,2.568343,-0.17156136,-0.9672595,2.410697,-0.227169
1.5694286,1.282112,-0.4120349,1.4243642,1.4807396,-0.3891749
-1.7029883,1.182887,-0.7315778,-1.7669957,0.7936857,-0.7082318
-1.0355502,2.2467933,-0.22032079,-1.2706641,1.8663467,-0.2215982
0.12548055,2.8516965,-1.0962306,0.1141904,2.8417536,-1.0911731
-2.1704,1.1722877,0.52425826,-2.429556,1.0796118,0.4820968
0.92624307,-0.047082167,0.26763833,0.6724902,-0.7652088,0.0394408
0.30416507,-1.9023077,0.53275895,0.4138309,-1.846812,0.5564774
2.5574641,1.3029232,-0.086275294,2.459506,1.3798783,-0.0425233
-2.824555,0.46116415,-0.20761178,-2.7732174,0.4126557,-0.2049951
1.3449244,-1.4071219,0.12132106,1.2550162,-1.417139,0.0820878
-1.0023388,2.995032,0.4258603,-1.0889415,2.9314269,0.3898723
-2.472753,-2.431981,1.0169562,-2.3518893,-2.3220933,1.1564332
-0.60235375,2.2209027,-0.1618944,-0.6896647,2.1758545,-0.1721028
-1.936114,1.7008481,0.14483751,-1.938178,1.4372884,0.1884581
3.5762446,0.9595465,0.95402694,3.3046261,0.9719933,0.9632508
-1.8114496,-0.8702384,-0.14317717,-1.9922476,-1.0483083,-0.15347
-1.6985918,-2.3461857,0.34867936,-1.5992621,-2.4565165,0.3173835
-3.2897613,-0.5496943,-0.39508533,-3.3172978,-0.4094567,-0.3676783
0.7086443,2.711586,-1.0886135,0.6871309,2.5658669,-1.1235025
2.7652013,1.2015123,0.4022665,2.6159437,1.2400258,0.4079335
0.86261094,2.154261,-0.1429023,0.5671828,2.133107,-0.1940317
-1.647046,-1.2488078,-0.054100312,-1.7272327,-1.391915,-0.0800396
-2.608223,0.7449377,-0.0848763,-2.6402065,0.8155955,-0.0728792
0.17445908,-1.5814934,0.39245158,0.1955026,-1.7826643,0.384471
3.0732708,0.31465232,-0.84841174,3.1069118,0.7425305,-0.7661754
1.0003057,2.1787634,-0.24350536,1.0230685,2.2474686,-0.2433717
-1.0633012,2.6553116,-0.21417925,-1.1028115,2.5620584,-0.1945953
1.2646134,-1.430962,0.2939908,1.2090863,-1.4760226,0.3311282
1.7204579,2.075413,0.9148171,1.5703642,2.159938,0.9433078
2.0810266,0.2552338,0.42173773,2.2145605,0.7381288,0.4701687
-0.9939605,-2.2289252,0.8662564,-1.1025312,-2.1381895,0.8845641
-2.5411959,-0.7704724,-0.07962714,-2.6331138,-0.7636991,-0.0837317
2.0453482,0.60070795,-0.14329502,1.9646031,0.5815559,-0.1633856
0.94235945,-2.0030637,0.02838396,0.818864,-2.1272499,0.0164659
-0.09038187,2.214069,0.16557579,-0.3922517,2.251007,0.1148181
1.1965106,1.8674018,-0.09724223,1.0966317,1.8458996,-0.1270982
1.7633934,-1.4979441,-0.47858372,1.6177899,-1.4835631,-0.5232667
-1.4100871,-3.2130926,0.013459293,-1.4440804,-3.1434366,0.0320572
-1.2783073,-2.691649,0.18621808,-1.2527169,-2.8416084,0.1645215
-1.4108797,-1.8872023,0.21791452,-2.148767,-1.6035501,0.2211533
1.3817871,-3.384515,-0.87238014,1.3339559,-3.146878,-0.8780617
-0.04975422,2.6177764,0.5080601,-0.1916794,2.744375,0.5400956
-1.5435717,2.431259,-0.027592171,-1.5011401,2.3274825,-0.0474911
-1.2364478,2.2631366,0.044419546,-1.3354261,2.1951619,0.0039464
1.6227461,2.4312894,-0.022051066,1.4940868,2.3463631,-0.0487982
1.566013,-1.736233,0.0060219006,1.4477192,-1.5637612,0.0178029
-0.970895,2.13658,-0.13756552,-1.0662961,1.938167,-0.1741229
3.031024,-1.9106511,-0.01079086,3.0314129,-1.8847337,-0.0221303
2.542581,-0.047159486,-0.022392787,2.4825373,-0.0604313,-0.0504009
1.2911012,-1.4219164,0.10005637,1.2410349,-1.518246,0.0626694
-3.0542839,-0.21139224,-0.09878668,-3.0660989,-0.257271,-0.0740638
-5.1804624,-0.90462303,-1.0141877,-5.1065372,-0.9198989,-1.0996865
2.1516562,2.5976813,0.5870359,2.0402624,2.7040801,0.5803979
-2.8996515,1.3955613,-0.22594808,-2.8860593,1.2359961,-0.2289946
-1.2164793,2.3417897,-0.1597,-1.3698747,2.1751886,-0.1933544
2.3340962,0.9027585,-0.13856243,2.1276926,0.8552679,-0.1521961
3.0343344,0.56317335,-0.5239272,2.8604983,0.7118133,-0.5195844
-3.0794144,0.5944952,0.43341172,-3.0478121,0.5638609,0.4220537
-0.42957932,2.286182,-0.12935124,-0.5857718,2.2992843,-0.1712585
-0.029913966,2.172068,-0.005641349,-0.2490299,2.0396919,-0.0200146
-2.8184595,1.0641316,0.41951978,-3.0476029,0.9880382,0.3841215
2.2569535,-0.7974281,0.16927908,2.152797,-0.74562,0.1490852
-0.16347843,2.9743974,-0.45983025,-0.185221,2.871737,-0.4419934
-0.9934313,2.4770288,-0.19771874,-1.0584486,2.3722015,-0.1748858
-0.5849809,2.7746515,-0.5734088,-0.5614916,2.6429226,-0.5751692
1.6992432,0.78178656,-0.11113792,1.6069494,0.7323939,-0.1594759
1.7988179,-1.4590399,-0.16074693,1.8873138,-1.4697674,-0.1401779
-1.4120202,-0.22406605,-0.24991679,-1.3778075,-0.3060999,-0.0503333
2.4483895,0.07943251,0.028763674,2.2263092,0.0070743,-0.0380441
1.0139633,-1.778635,0.1131715,0.9299426,-1.8381092,0.0906367
-0.69280773,-1.9844826,0.08273169,-0.7342586,-2.0941057,0.0476469
-2.8264644,-0.047929917,-0.32856086,-2.7186252,0.0308715,-0.3148385
-1.4710581,1.1034898,0.4071581,-1.4763977,0.9218559,0.4324658
0.49102867,2.9813428,-0.50610834,0.2384013,2.9955831,-0.5933546
0.74944234,-1.9113069,0.010566672,0.6884357,-1.9974477,0.0078368
-3.0387597,0.73145115,0.08806604,-3.1075077,0.611982,0.0673835
-1.77267,1.9590024,-0.06426059,-1.8545948,1.9798627,-0.0625165
2.1756852,-2.629616,-0.4538516,2.5616032,-2.0091934,-0.4783406
-3.183694,-1.1708788,0.09822675,-3.2896007,-1.1639355,0.0559162
-3.3856883,-1.0728288,0.21868768,-3.4700592,-1.121706,0.1622825
-1.5328261,1.9780514,-0.96849096,-1.495027,1.9679156,-0.95686
2.1628625,-0.1787161,-0.014521912,1.9924289,-0.2208823,-0.0671914
1.552379,1.9524099,0.6352578,1.0908489,1.9304541,0.6290184
2.8182693,-0.06853716,0.091242306,2.8579771,0.0504782,0.0336847
1.0020533,-1.8139347,-0.17778957,1.0162504,-1.8313396,-0.1722896
-2.6300166,-2.7361662,0.18164295,-2.3839699,-2.6563343,0.2069261
2.7653513,0.10144514,0.25072536,2.5755206,0.0718966,0.2238591
-0.13368306,-1.8890712,0.19869547,-0.1402265,-2.0506559,0.16838
-2.354329,0.10507654,0.1193117,-2.4821175,0.0473711,0.0285799
1.4051245,-2.3687704,0.20950826,1.3672054,-2.4543233,0.1685855
0.4709568,-2.2253885,-0.17223254,0.5764903,-2.3885523,-0.1933994
1.2856141,-1.4253892,-0.008567535,1.2162853,-1.4255842,0.0058845
-1.7798767,-2.7518058,-0.5024882,-1.838421,-2.7191358,-0.481709
-2.7343733,-1.1059947,-0.21872553,-2.8383461,-1.1391326,-0.241127
-2.010461,-2.5576887,-0.21926677,-1.9752638,-2.5020554,-0.2327031
1.8076978,2.2392266,-0.25008628,1.6029605,2.2198053,-0.2677831
2.307193,-0.40669772,0.15231638,2.1190414,-0.3421793,0.1083315
-1.0089937,2.5787761,0.21422784,-0.766199,2.370089,0.2083861
-2.1964076,0.502477,0.13565332,-2.452363,0.2375556,0.119308
0.6209165,-3.0769873,-0.4137198,0.6972906,-3.0956748,-0.4395701
0.70970416,-1.7842928,0.13486955,0.7665117,-1.7076124,0.1606432
1.535619,-1.6245584,-0.0010212847,1.3907973,-1.5578845,0.0116363
-1.2681938,2.4285789,0.0934003,-1.3739933,2.3343218,0.0802682
0.63310784,-2.1283047,-0.6039629,0.6762398,-1.7682541,-0.6052868
2.131816,-1.5969933,-0.35282463,2.120768,-1.5675346,-0.3828314
-2.5220768,-0.9756168,0.24882105,-2.4591518,-1.2352427,0.2866883
1.2558593,2.451229,-0.06996407,1.175511,2.4138311,-0.1033537
-3.3603811,1.0618536,-0.19274114,-3.4225534,1.0852532,-0.2241788
1.5186878,1.9530822,-0.12034182,1.354727,1.8970294,-0.1698718
1.7191423,-1.8106214,0.4668742,1.6571485,-1.7726404,0.4773912
-0.30041072,-2.5449808,-0.105283834,-0.3441977,-2.5799044,-0.1347992
2.174032,-0.93779975,-0.12026113,2.2281867,-0.9248825,-0.1585657
-1.9073727,2.797451,-1.4821059,-2.1312294,2.6100715,-1.5052958
-1.3525944,-2.417976,0.30073926,-1.38055,-2.4721672,0.2590219
-0.96798104,1.9777317,0.00071256835,-1.0714057,1.8467216,-0.0107566
2.325691,-0.34820554,0.10856253,2.1704927,-0.4837152,0.0843231
0.22098385,2.3586094,0.05044441,-0.0513302,2.2297779,0.0522122
0.27305934,-2.0331404,-0.67506844,0.3415522,-1.8097884,-0.6573434
-1.9689461,1.7782364,0.76438445,-1.8495807,1.65166,0.7410145
1.3333933,-1.7091036,-0.23251083,1.3704542,-1.7179306,-0.2834719
-3.1971228,-0.018197037,0.3374028,-3.0937578,-0.016553,0.3204129
1.1646006,2.672222,-0.055475812,1.1066885,2.6415472,-0.0876972
-1.013783,-1.9433774,-0.000882814,-0.8876081,-2.025213,0.0236444
-3.2965057,0.9182237,-0.028375156,-3.2268329,0.9087604,-0.0450813
0.123926826,-3.6825235,-0.1709141,-0.3271322,-3.662865,-0.0900966
2.6828337,1.0250621,-0.09896155,2.5096059,0.9920729,-0.1329541
-2.3923266,0.33499452,-0.021030873,-2.4556072,0.1539763,-0.0532213
1.7286365,-0.4524025,-0.1362347,1.6995405,-0.5182197,-0.1848611
0.5156394,-2.5469606,0.34513342,0.4209108,-2.5416742,0.3225119
2.6303637,-0.037611984,-0.2167673,2.2602826,-0.0002995,-0.1869484
0.088597454,-1.8262969,0.8597341,-0.0174118,-1.9172849,0.8491946
0.70990694,-2.082553,0.11735757,0.6943097,-2.2056979,0.0897845
1.2932729,1.9412886,0.050007116,1.2804819,1.9496877,0.0460471
-2.0315375,2.9380429,0.17213343,-2.1101236,2.8830835,0.1318732
1.7855502,-1.5628661,-0.055293895,1.9566217,-1.3511391,-0.0477458
-2.924173,-1.2598248,0.26233995,-3.0532633,-1.2297375,0.2422576
-2.9412127,0.16346239,0.120113134,-3.0276641,-0.1969357,0.1036933
-2.7840066,-2.7393022,0.10420132,-2.6766463,-2.8704003,-0.0154584
-1.7500138,2.836674,0.35654968,-1.8643037,2.814224,0.3202083
-2.7561429,-1.0906599,0.0071717356,-3.3760252,-1.2824741,0.0033165
-1.6846528,0.4972416,0.08604829,-1.7016893,0.7084008,0.0338232
1.1778406,1.2685292,-0.0101499185,1.0978473,1.5877808,-0.0116467
-2.3762162,1.94756,-0.01914132,-2.6409918,1.7317883,-0.0108736
0.33899003,2.1276932,0.47747704,0.1554241,2.0908325,0.4592523
-0.9289635,2.3579834,0.18886927,-1.1939808,2.2236131,0.1612557
2.7487974,0.624118,-0.0661907,2.6663835,0.5881917,-0.0306483
-3.226226,0.3757084,0.22736599,-3.2168398,0.364855,0.1365963
2.84864,-0.72769225,-0.5019762,2.74353,-0.6639098,-0.5357933
-2.782804,0.26464286,0.13767666,-2.7776161,0.1381598,0.0778597
1.1355109,-1.3082559,0.14819989,1.2236749,-1.3031283,0.1561646
-1.1339256,-1.7626413,0.1698413,-1.2278262,-1.9218802,0.1514581
-0.44007826,2.0784643,-0.04978904,-0.6861112,2.0790321,-0.0985171
-0.59637994,1.746557,0.002520391,-0.7370511,1.8986285,-0.028594
-0.8312841,2.155786,-0.07780017,-1.0111798,2.0102866,-0.103621
3.0411215,0.39955068,-0.63317233,2.8203703,0.5840933,-0.6150058
-1.1999227,1.952116,0.20609882,-1.3744676,1.7847315,0.190939
-1.081225,-2.7221339,0.39631656,-1.2759266,-2.9160077,0.3642826
-2.7225525,0.96549135,-0.13513531,-2.6456311,0.9972315,-0.1398978
0.27776596,2.4362369,-0.19576265,0.1216453,2.3035505,-0.2263342
-1.2759802,2.3910909,0.26098642,-1.2349069,2.3479897,0.2685435
-2.1996698,-1.5434436,0.9812708,-1.9999788,-1.5811106,0.9309362
0.88018763,3.1704237,-0.7961881,0.8921857,3.0591179,-0.8013805
1.9470251,0.525853,0.057077873,1.7999446,0.5888365,0.0302504
1.7521883,-0.7219602,-0.07791291,1.7710746,-0.7260021,-0.1169923
0.1019632,-1.9516602,0.046447024,-0.0643802,-2.0771658,0.0239292
-0.12457617,-3.5387492,-0.058409028,0.0815094,-3.476167,-0.0397835
-1.1154739,2.4427166,-0.0011532825,-1.2429767,2.4012202,-0.0340888
-0.4544528,3.323753,0.7940091,-0.4691821,3.2125701,0.777061
0.4839248,-2.4377677,-0.45875463,0.5468314,-2.5721511,-0.4841407
-1.9316838,1.1450981,0.1872577,-1.8994807,0.9716157,0.1896405
-0.4675226,2.4377291,0.15304096,-0.5022087,2.2552145,0.1677993
-2.4291408,0.63880855,0.0045388867,-2.5790722,0.2075809,0.0160122
-1.6679951,-3.030621,-0.28890172,-1.7013017,-2.769087,-0.3463881
-2.4616024,-1.3396381,0.14449868,-2.4096498,-1.2655676,0.1255026
2.1357546,1.0757905,-0.014275828,2.0072815,1.0791307,-0.0488547
2.4750936,1.2352467,-0.04265026,2.3953037,1.218252,-0.0807408
1.6802593,-1.2649864,0.02460275,1.8488495,-1.261025,-0.0189366
-1.6634724,-3.1129436,0.22579546,-1.6515269,-3.1497323,0.1717653
1.8034637,1.6800143,-0.072216205,1.7137795,1.68376,-0.080543
1.888686,-0.5637876,0.0344542,1.9354192,-0.5510347,0.0555945
-2.5595143,-0.10404495,0.08280798,-2.6398882,-0.3943958,0.1284105
-1.8971156,1.1542,-0.090970665,-1.7780314,0.9673524,-0.0863749
-1.5078533,2.0996199,-0.084866405,-1.6625188,1.8020385,-0.0750116
1.5435574,-1.6937377,-0.041004222,1.5381211,-1.5325046,-0.0500576
-0.596122,3.3518019,0.6695005,-0.6791513,3.2899731,0.6337808
2.3529468,-0.7630371,0.024972403,2.1609798,-0.4932345,-0.0197898
-2.6720116,1.3569936,0.29838714,-2.6522622,1.3406737,0.2540409
0.73683184,2.4699376,-0.051397767,0.7285655,2.2785882,-0.0817554
-2.0142791,2.1659975,0.08932739,-1.9544141,2.1092399,-0.0163421
0.9165081,2.3091106,-0.06868893,0.9010055,2.2971755,-0.0666604
0.9122611,-2.3218744,0.09583629,0.8055321,-2.3970392,0.0765547
2.182923,-0.30603582,-0.32337978,1.9918467,-0.4599278,-0.3408434
-1.9995271,-1.6534808,0.13588299,-1.9889746,-1.6659728,0.0709654
-2.7721837,2.2094078,-0.37208006,-2.6550839,2.0289663,-0.3720089
-2.4539971,0.12633505,-0.089347295,-2.26881,-0.0566394,-0.1032729
2.5686858,0.8310505,0.11467169,2.4558535,1.0371992,0.0394275
-1.9372654,-0.6204537,-0.0208571,-1.9772148,-1.0040398,-0.0379868
-2.5801742,-0.5985499,0.68095917,-2.7172871,-0.5953949,0.6979916
2.4658344,1.2994883,0.15062897,2.4216683,1.162208,0.0657358
-3.3046062,0.79814184,-0.31750783,-3.3361195,0.7897849,-0.3517278
0.78088164,2.885358,0.12853229,0.6590286,2.9052132,0.0782468
-0.352467,-2.9058738,0.046345707,-0.4534334,-2.8487342,-0.0128088
-2.3630264,-2.3101897,0.28598046,-2.8333961,-2.0380277,0.232738
1.703678,2.080402,-0.07858474,1.7641015,2.041925,-0.0960966
-2.093951,-1.626462,-0.027090743,-2.6181145,-1.7186575,0.0766134
-2.2986338,-0.34450498,0.34867305,-3.1069491,-0.6461655,0.2029511
0.06471581,-3.5124629,0.06386114,-0.0632627,-3.4278941,0.0641379
0.56236386,-2.1911173,0.047709953,0.5753715,-2.3735644,0.0194258
